,index,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
4889,19410,2016,OH,MIAMI,39,109,39109,Hydromorphone,1,742,115276
4890,19417,2016,OH,MONTGOMERY,39,113,39113,Acryl fentanyl,3,8767,115276
4891,19418,2016,OH,MONTGOMERY,39,113,39113,Fentanyl,921,8767,115276
4892,19419,2016,OH,MONTGOMERY,39,113,39113,Hydromorphone,2,8767,115276
4893,19420,2016,OH,MONTGOMERY,39,113,39113,Mitragynine,5,8767,115276
4894,19421,2016,OH,MONTGOMERY,39,113,39113,U-47700,6,8767,115276
4895,19426,2016,OH,MORROW,39,117,39117,Heroin,25,260,115276
4896,19429,2016,OH,MUSKINGUM,39,119,39119,Codeine,2,597,115276
4897,19430,2016,OH,MUSKINGUM,39,119,39119,Hydrocodone,16,597,115276
4898,19431,2016,OH,MUSKINGUM,39,119,39119,Oxycodone,18,597,115276
4899,19457,2016,OH,PIKE,39,131,39131,Heroin,55,152,115276
4900,19460,2016,OH,PORTAGE,39,133,39133,Tramadol,9,1616,115276
4901,19464,2016,OH,PREBLE,39,135,39135,Fentanyl,25,262,115276
4902,19465,2016,OH,PREBLE,39,135,39135,Tramadol,1,262,115276
4903,19472,2016,OH,PUTNAM,39,137,39137,Oxycodone,1,43,115276
4904,19482,2016,OH,ROSS,39,141,39141,Buprenorphine,30,545,115276
4905,19483,2016,OH,ROSS,39,141,39141,Fentanyl,44,545,115276
4906,19484,2016,OH,ROSS,39,141,39141,Morphine,2,545,115276
4907,19490,2016,OH,SCIOTO,39,145,39145,Furanyl fentanyl,3,772,115276
4908,19491,2016,OH,SCIOTO,39,145,39145,Methadone,4,772,115276
4909,19495,2016,OH,PAULDING,39,125,39125,Fentanyl,3,99,115276
4910,19496,2016,OH,PAULDING,39,125,39125,Hydrocodone,1,99,115276
4911,19500,2016,OH,PERRY,39,127,39127,Oxycodone,34,228,115276
4912,19502,2016,OH,PICKAWAY,39,129,39129,Heroin,38,190,115276
4913,19505,2016,OH,PIKE,39,131,39131,Fentanyl,5,152,115276
4914,19508,2016,OH,PORTAGE,39,133,39133,Oxycodone,69,1616,115276
4915,19514,2016,OH,PREBLE,39,135,39135,Heroin,46,262,115276
4916,19531,2016,OH,ROSS,39,141,39141,Oxycodone,39,545,115276
4917,19534,2016,OH,SANDUSKY,39,143,39143,Hydromorphone,1,789,115276
4918,19537,2016,OH,SCIOTO,39,145,39145,Morphine,8,772,115276
4919,19541,2016,OH,SENECA,39,147,39147,Furanyl fentanyl,5,361,115276
4920,19542,2016,OH,SHELBY,39,149,39149,Heroin,86,406,115276
4921,19543,2016,OH,SHELBY,39,149,39149,Methadone,1,406,115276
4922,19551,2016,OH,STARK,39,151,39151,Morphine,17,4699,115276
4923,19553,2016,OH,SUMMIT,39,153,39153,Heroin,266,1993,115276
4924,19554,2016,OH,SUMMIT,39,153,39153,Propoxyphene,1,1993,115276
4925,19561,2016,OH,TRUMBULL,39,155,39155,Hydrocodone,42,1501,115276
4926,19562,2016,OH,TRUMBULL,39,155,39155,Oxycodone,80,1501,115276
4927,19563,2016,OH,TRUMBULL,39,155,39155,Oxymorphone,2,1501,115276
4928,19564,2016,OH,TUSCARAWAS,39,157,39157,Furanyl fentanyl,1,398,115276
4929,19565,2016,OH,UNION,39,159,39159,Hydrocodone,4,260,115276
4930,19567,2016,OH,VAN WERT,39,161,39161,Buprenorphine,2,124,115276
4931,19572,2016,OH,WARREN,39,165,39165,Hydrocodone,34,1502,115276
4932,19573,2016,OH,WARREN,39,165,39165,Mitragynine,3,1502,115276
4933,19574,2016,OH,WARREN,39,165,39165,Tramadol,8,1502,115276
4934,19577,2016,OH,WASHINGTON,39,167,39167,Buprenorphine,25,580,115276
4935,19582,2016,OH,WAYNE,39,169,39169,Hydromorphone,2,847,115276
4936,19590,2016,OH,WOOD,39,173,39173,Hydrocodone,5,607,115276
4937,19591,2016,OH,WOOD,39,173,39173,Tramadol,3,607,115276
4938,19592,2016,OH,WYANDOT,39,175,39175,Hydrocodone,3,147,115276
4939,19593,2016,OH,WYANDOT,39,175,39175,Oxycodone,22,147,115276
4940,19598,2016,OH,HURON,39,77,39077,Buprenorphine,44,476,115276
4941,19599,2016,OH,HURON,39,77,39077,Hydrocodone,11,476,115276
4942,19607,2016,OH,JEFFERSON,39,81,39081,Oxycodone,11,268,115276
4943,19618,2016,OH,KNOX,39,83,39083,Hydrocodone,2,243,115276
4944,19619,2016,OH,KNOX,39,83,39083,Tramadol,1,243,115276
4945,19622,2016,OH,LAKE,39,85,39085,Dihydrocodeine,1,5849,115276
4946,19623,2016,OH,LAKE,39,85,39085,Mitragynine,9,5849,115276
4947,19624,2016,OH,LAKE,39,85,39085,Oxycodone,162,5849,115276
4948,19625,2016,OH,LAKE,39,85,39085,Oxymorphone,1,5849,115276
4949,19626,2016,OH,LAKE,39,85,39085,U-47700,41,5849,115276
4950,19630,2016,OH,LAWRENCE,39,87,39087,Acetyl fentanyl,3,330,115276
4951,19631,2016,OH,LAWRENCE,39,87,39087,Fentanyl,8,330,115276
4952,19632,2016,OH,LAWRENCE,39,87,39087,Heroin,66,330,115276
4953,19638,2016,OH,LICKING,39,89,39089,Heroin,136,1418,115276
4954,19640,2016,OH,LOGAN,39,91,39091,Buprenorphine,2,258,115276
4955,19641,2016,OH,LOGAN,39,91,39091,Codeine,1,258,115276
4956,19642,2016,OH,LOGAN,39,91,39091,Furanyl fentanyl,3,258,115276
4957,19643,2016,OH,LORAIN,39,93,39093,Hydromorphone,1,2662,115276
4958,19649,2016,OH,LUCAS,39,95,39095,Buprenorphine,20,2025,115276
4959,19650,2016,OH,LUCAS,39,95,39095,Fentanyl,188,2025,115276
4960,19651,2016,OH,LUCAS,39,95,39095,Heroin,430,2025,115276
4961,19652,2016,OH,LUCAS,39,95,39095,Tramadol,3,2025,115276
4962,19660,2016,OH,MADISON,39,97,39097,Tetrahydrofuran fentanyl,1,468,115276
4963,19662,2016,OH,MAHONING,39,99,39099,Buprenorphine,54,2154,115276
4964,19663,2016,OH,MAHONING,39,99,39099,Hydrocodone,33,2154,115276
4965,19666,2016,OH,MARION,39,101,39101,Hydrocodone,36,743,115276
4966,19667,2016,OH,MARION,39,101,39101,Tramadol,6,743,115276
4967,19675,2016,OH,MEDINA,39,103,39103,Carfentanil,27,895,115276
4968,19677,2016,OH,MERCER,39,107,39107,Buprenorphine,4,119,115276
4969,19678,2016,OH,MERCER,39,107,39107,Furanyl fentanyl,1,119,115276
4970,19681,2016,OH,MIAMI,39,109,39109,U-47700,1,742,115276
4971,19689,2016,OH,MONTGOMERY,39,113,39113,Buprenorphine,123,8767,115276
4972,19690,2016,OH,MONTGOMERY,39,113,39113,Furanyl fentanyl,180,8767,115276
4973,19696,2016,OH,STARK,39,151,39151,Acetyl fentanyl,2,4699,115276
4974,19697,2016,OH,STARK,39,151,39151,Carfentanil,62,4699,115276
4975,19698,2016,OH,STARK,39,151,39151,Oxycodone,90,4699,115276
4976,19699,2016,OH,STARK,39,151,39151,Oxymorphone,1,4699,115276
4977,19702,2016,OH,SUMMIT,39,153,39153,Carfentanil,120,1993,115276
4978,19703,2016,OH,SUMMIT,39,153,39153,Oxycodone,89,1993,115276
4979,19708,2016,OH,TUSCARAWAS,39,157,39157,Heroin,35,398,115276
4980,19709,2016,OH,TUSCARAWAS,39,157,39157,U-47700,1,398,115276
4981,19711,2016,OH,VAN WERT,39,161,39161,Hydrocodone,6,124,115276
4982,19712,2016,OH,VAN WERT,39,161,39161,Tramadol,2,124,115276
4983,19717,2016,OH,VINTON,39,163,39163,Buprenorphine,14,182,115276
4984,19721,2016,OH,WARREN,39,165,39165,Buprenorphine,26,1502,115276
4985,19722,2016,OH,WARREN,39,165,39165,Codeine,9,1502,115276
4986,19723,2016,OH,WARREN,39,165,39165,Morphine,6,1502,115276
4987,19724,2016,OH,WASHINGTON,39,167,39167,Oxycodone,13,580,115276
4988,19737,2016,OH,WOOD,39,173,39173,Acetyl fentanyl,14,607,115276
4989,19738,2016,OH,WOOD,39,173,39173,Oxycodone,29,607,115276
4990,19739,2016,OH,WOOD,39,173,39173,Oxymorphone,2,607,115276
4991,19740,2016,OH,WYANDOT,39,175,39175,Tramadol,1,147,115276
4992,19745,2017,OH,ADAMS,39,1,39001,Cyclopropyl fentanyl,6,268,119349
4993,19746,2017,OH,ADAMS,39,1,39001,Fentanyl,21,268,119349
4994,19747,2017,OH,ADAMS,39,1,39001,Hydrocodone,9,268,119349
4995,19761,2017,OH,ASHLAND,39,5,39005,Acryl fentanyl,27,990,119349
4996,19762,2017,OH,ASHLAND,39,5,39005,Fentanyl,51,990,119349
4997,19763,2017,OH,ASHLAND,39,5,39005,Hydrocodone,7,990,119349
4998,19764,2017,OH,ASHLAND,39,5,39005,Tramadol,3,990,119349
4999,19765,2017,OH,ATHENS,39,9,39009,Cyclopropyl fentanyl,1,699,119349
5000,19766,2017,OH,ATHENS,39,9,39009,Fentanyl,7,699,119349
5001,19767,2017,OH,ATHENS,39,9,39009,Heroin,96,699,119349
5002,19768,2017,OH,ATHENS,39,9,39009,Tramadol,2,699,119349
5003,19769,2017,OH,AUGLAIZE,39,11,39011,Oxycodone,13,247,119349
5004,19792,2017,OH,BROWN,39,15,39015,Hydrocodone,10,305,119349
5005,19793,2017,OH,BROWN,39,15,39015,Tramadol,2,305,119349
5006,19804,2016,OH,TRUMBULL,39,155,39155,Hydromorphone,1,1501,115276
5007,19805,2016,OH,TRUMBULL,39,155,39155,U-47700,2,1501,115276
5008,19806,2016,OH,TUSCARAWAS,39,157,39157,Codeine,2,398,115276
5009,19807,2016,OH,UNION,39,159,39159,3-Methylfentanyl,2,260,115276
5010,19808,2016,OH,UNION,39,159,39159,Buprenorphine,8,260,115276
5011,19809,2016,OH,UNION,39,159,39159,Morphine,1,260,115276
5012,19812,2016,OH,VAN WERT,39,161,39161,Heroin,18,124,115276
5013,19813,2016,OH,VAN WERT,39,161,39161,Methadone,1,124,115276
5014,19819,2016,OH,WAYNE,39,169,39169,Oxycodone,29,847,115276
5015,19830,2016,OH,WOOD,39,173,39173,Propoxyphene,1,607,115276
5016,19835,2016,OH,WYANDOT,39,175,39175,Morphine,1,147,115276
5017,19842,2017,OH,ADAMS,39,1,39001,Heroin,41,268,119349
5018,19843,2017,OH,ADAMS,39,1,39001,Oxycodone,12,268,119349
5019,19854,2017,OH,ALLEN,39,3,39003,Carfentanil,12,439,119349
5020,19855,2017,OH,ALLEN,39,3,39003,Furanyl fentanyl,4,439,119349
5021,19865,2017,OH,ASHLAND,39,5,39005,3-Methylfentanyl,1,990,119349
5022,19866,2017,OH,ASHLAND,39,5,39005,Buprenorphine,29,990,119349
5023,19867,2017,OH,ASHLAND,39,5,39005,Carfentanil,30,990,119349
5024,19868,2017,OH,ASHLAND,39,5,39005,Morphine,4,990,119349
5025,19869,2017,OH,ASHLAND,39,5,39005,U-47700,7,990,119349
5026,19870,2017,OH,ASHTABULA,39,7,39007,Carfentanil,43,919,119349
5027,19871,2017,OH,ATHENS,39,9,39009,Codeine,1,699,119349
5028,19872,2017,OH,ATHENS,39,9,39009,Hydrocodone,22,699,119349
5029,19880,2017,OH,BELMONT,39,13,39013,Morphine,2,503,119349
5030,19890,2017,OH,BROWN,39,15,39015,Heroin,37,305,119349
5031,19891,2017,OH,BROWN,39,15,39015,Methadone,1,305,119349
5032,19895,2016,OH,MORGAN,39,115,39115,Hydrocodone,1,16,115276
5033,19898,2016,OH,MUSKINGUM,39,119,39119,Hydromorphone,2,597,115276
5034,19899,2016,OH,MUSKINGUM,39,119,39119,Methadone,2,597,115276
5035,19901,2016,OH,NOBLE,39,121,39121,Buprenorphine,3,37,115276
5036,19912,2016,OH,PAULDING,39,125,39125,Oxycodone,1,99,115276
5037,19925,2016,OH,PIKE,39,131,39131,Buprenorphine,3,152,115276
5038,19926,2016,OH,PIKE,39,131,39131,Hydrocodone,4,152,115276
5039,19930,2016,OH,PORTAGE,39,133,39133,Acetyl fentanyl,1,1616,115276
5040,19931,2016,OH,PORTAGE,39,133,39133,Heroin,160,1616,115276
5041,19932,2016,OH,PORTAGE,39,133,39133,Methadone,1,1616,115276
5042,19934,2016,OH,PREBLE,39,135,39135,Buprenorphine,3,262,115276
5043,19935,2016,OH,PREBLE,39,135,39135,Codeine,1,262,115276
5044,19936,2016,OH,PREBLE,39,135,39135,Furanyl fentanyl,7,262,115276
5045,19953,2016,OH,ROSS,39,141,39141,Carfentanil,3,545,115276
5046,19954,2016,OH,SANDUSKY,39,143,39143,Buprenorphine,17,789,115276
5047,19958,2016,OH,SCIOTO,39,145,39145,Oxycodone,91,772,115276
5048,19959,2016,OH,SCIOTO,39,145,39145,Tramadol,3,772,115276
5049,19960,2016,OH,SCIOTO,39,145,39145,U-47700,1,772,115276
5050,19961,2016,OH,SENECA,39,147,39147,Buprenorphine,4,361,115276
5051,19963,2016,OH,SHELBY,39,149,39149,Buprenorphine,7,406,115276
5052,19964,2016,OH,SHELBY,39,149,39149,Furanyl fentanyl,19,406,115276
5053,19978,2016,OH,SUMMIT,39,153,39153,Buprenorphine,28,1993,115276
5054,19979,2016,OH,SUMMIT,39,153,39153,Furanyl fentanyl,24,1993,115276
5055,19983,2016,OH,TRUMBULL,39,155,39155,Fentanyl,158,1501,115276
5056,19984,2016,OH,TRUMBULL,39,155,39155,Morphine,8,1501,115276
5057,19985,2016,OH,TRUMBULL,39,155,39155,Tramadol,17,1501,115276
5058,19986,2016,OH,TUSCARAWAS,39,157,39157,Buprenorphine,4,398,115276
5059,19987,2016,OH,UNION,39,159,39159,Fentanyl,4,260,115276
5060,19988,2016,OH,UNION,39,159,39159,Oxycodone,21,260,115276
5061,19989,2016,OH,VAN WERT,39,161,39161,Hydromorphone,1,124,115276
5062,19992,2016,OH,VINTON,39,163,39163,Heroin,6,182,115276
5063,19993,2016,OH,VINTON,39,163,39163,Methadone,1,182,115276
5064,19997,2016,OH,WARREN,39,165,39165,Heroin,174,1502,115276
5065,20003,2016,OH,WAYNE,39,169,39169,Furanyl fentanyl,11,847,115276
5066,20004,2016,OH,WAYNE,39,169,39169,Morphine,2,847,115276
5067,20013,2016,OH,WILLIAMS,39,171,39171,Methadone,1,39,115276
5068,20031,2017,OH,ALLEN,39,3,39003,Buprenorphine,1,439,119349
5069,20032,2017,OH,ALLEN,39,3,39003,Codeine,1,439,119349
5070,20040,2017,OH,ASHTABULA,39,7,39007,Heroin,126,919,119349
5071,20041,2017,OH,ASHTABULA,39,7,39007,U-47700,11,919,119349
5072,20042,2017,OH,ATHENS,39,9,39009,Benzylfentanyl,1,699,119349
5073,20055,2017,OH,BELMONT,39,13,39013,Acryl fentanyl,2,503,119349
5074,20056,2017,OH,BELMONT,39,13,39013,Buprenorphine,39,503,119349
5075,20057,2017,OH,BELMONT,39,13,39013,Codeine,5,503,119349
5076,20058,2017,OH,BELMONT,39,13,39013,Furanyl fentanyl,2,503,119349
5077,20082,2017,OH,BUTLER,39,17,39017,Butyryl fentanyl,10,3162,119349
5078,20083,2017,OH,BUTLER,39,17,39017,Heroin,381,3162,119349
5079,20084,2017,OH,BUTLER,39,17,39017,Methoxyacetyl fentanyl,5,3162,119349
5080,20085,2017,OH,BUTLER,39,17,39017,U-47700,22,3162,119349
5081,20094,2016,OH,ROSS,39,141,39141,3-Methylfentanyl,5,545,115276
5082,20095,2016,OH,ROSS,39,141,39141,Hydrocodone,16,545,115276
5083,20096,2016,OH,ROSS,39,141,39141,Tramadol,4,545,115276
5084,20101,2016,OH,SANDUSKY,39,143,39143,Carfentanil,1,789,115276
5085,20102,2016,OH,SANDUSKY,39,143,39143,Fentanyl,43,789,115276
5086,20103,2016,OH,SANDUSKY,39,143,39143,Heroin,133,789,115276
5087,20104,2016,OH,SANDUSKY,39,143,39143,Methadone,4,789,115276
5088,20105,2016,OH,SANDUSKY,39,143,39143,U-47700,1,789,115276
5089,20108,2016,OH,SCIOTO,39,145,39145,Hydromorphone,1,772,115276
5090,20113,2016,OH,SENECA,39,147,39147,Acetyl fentanyl,4,361,115276
5091,20114,2016,OH,SENECA,39,147,39147,Oxycodone,42,361,115276
5092,20125,2016,OH,STARK,39,151,39151,Fentanyl,286,4699,115276
5093,20126,2016,OH,STARK,39,151,39151,Hydrocodone,64,4699,115276
5094,20127,2016,OH,STARK,39,151,39151,Tramadol,20,4699,115276
5095,20130,2016,OH,SUMMIT,39,153,39153,ANPP,1,1993,115276
5096,20131,2016,OH,SUMMIT,39,153,39153,Methadone,10,1993,115276
5097,20137,2016,OH,TUSCARAWAS,39,157,39157,Oxycodone,19,398,115276
5098,20144,2016,OH,WASHINGTON,39,167,39167,Fentanyl,27,580,115276
5099,20145,2016,OH,WASHINGTON,39,167,39167,Heroin,99,580,115276
5100,20154,2016,OH,WOOD,39,173,39173,Fentanyl,49,607,115276
5101,20155,2016,OH,WOOD,39,173,39173,Heroin,96,607,115276
5102,20156,2016,OH,WOOD,39,173,39173,Methadone,1,607,115276
5103,20158,2016,OH,WYANDOT,39,175,39175,Heroin,15,147,115276
5104,20168,2017,OH,ADAMS,39,1,39001,Buprenorphine,12,268,119349
5105,20174,2017,OH,ALLEN,39,3,39003,Heroin,56,439,119349
5106,20175,2017,OH,ALLEN,39,3,39003,U-48800,9,439,119349
5107,20182,2017,OH,ASHLAND,39,5,39005,Furanyl fentanyl,1,990,119349
5108,20183,2017,OH,ASHLAND,39,5,39005,Oxycodone,24,990,119349
5109,20184,2017,OH,ASHTABULA,39,7,39007,Buprenorphine,16,919,119349
5110,20185,2017,OH,ASHTABULA,39,7,39007,Codeine,1,919,119349
5111,20186,2017,OH,ASHTABULA,39,7,39007,Morphine,1,919,119349
5112,20187,2017,OH,ATHENS,39,9,39009,Oxycodone,36,699,119349
5113,20188,2017,OH,AUGLAIZE,39,11,39011,Fentanyl,12,247,119349
5114,20189,2017,OH,AUGLAIZE,39,11,39011,Heroin,9,247,119349
5115,20190,2017,OH,AUGLAIZE,39,11,39011,Tramadol,1,247,119349
5116,20197,2016,OH,PORTAGE,39,133,39133,Codeine,3,1616,115276
5117,20202,2016,OH,PREBLE,39,135,39135,Oxycodone,4,262,115276
5118,20206,2016,OH,PUTNAM,39,137,39137,Fentanyl,2,43,115276
5119,20210,2016,OH,RICHLAND,39,139,39139,Acryl fentanyl,2,847,115276
5120,20211,2016,OH,RICHLAND,39,139,39139,Oxycodone,50,847,115276
5121,20219,2016,OH,ROSS,39,141,39141,Heroin,115,545,115276
5122,20220,2016,OH,ROSS,39,141,39141,Methadone,1,545,115276
5123,20223,2016,OH,SANDUSKY,39,143,39143,Hydrocodone,14,789,115276
5124,20224,2016,OH,SANDUSKY,39,143,39143,Tramadol,8,789,115276
5125,20226,2016,OH,SCIOTO,39,145,39145,Buprenorphine,30,772,115276
5126,20229,2016,OH,SENECA,39,147,39147,Hydrocodone,6,361,115276
5127,20230,2016,OH,SENECA,39,147,39147,Tramadol,1,361,115276
5128,20233,2016,OH,SHELBY,39,149,39149,Oxycodone,4,406,115276
5129,20240,2016,OH,STARK,39,151,39151,Buprenorphine,39,4699,115276
5130,20241,2016,OH,STARK,39,151,39151,U-47700,1,4699,115276
5131,20243,2016,OH,SUMMIT,39,153,39153,Oxymorphone,4,1993,115276
5132,20251,2016,OH,TRUMBULL,39,155,39155,Codeine,4,1501,115276
5133,20252,2016,OH,TRUMBULL,39,155,39155,Heroin,327,1501,115276
5134,20253,2016,OH,TRUMBULL,39,155,39155,Methadone,6,1501,115276
5135,20254,2016,OH,TUSCARAWAS,39,157,39157,Carfentanil,1,398,115276
5136,20255,2016,OH,TUSCARAWAS,39,157,39157,Fentanyl,19,398,115276
5137,20256,2016,OH,TUSCARAWAS,39,157,39157,Hydrocodone,12,398,115276
5138,20257,2016,OH,TUSCARAWAS,39,157,39157,Tramadol,8,398,115276
5139,20259,2016,OH,UNION,39,159,39159,Codeine,2,260,115276
5140,20260,2016,OH,VAN WERT,39,161,39161,3-Methylfentanyl,1,124,115276
5141,20261,2016,OH,VAN WERT,39,161,39161,Acetyl fentanyl,1,124,115276
5142,20262,2016,OH,VAN WERT,39,161,39161,Fentanyl,9,124,115276
5143,20263,2016,OH,VAN WERT,39,161,39161,Morphine,1,124,115276
5144,20264,2016,OH,VINTON,39,163,39163,Hydrocodone,7,182,115276
5145,20270,2016,OH,WARREN,39,165,39165,Acetyl fentanyl,6,1502,115276
5146,20271,2016,OH,WARREN,39,165,39165,Fentanyl,93,1502,115276
5147,20272,2016,OH,WARREN,39,165,39165,Furanyl fentanyl,16,1502,115276
5148,20273,2016,OH,WARREN,39,165,39165,Hydromorphone,1,1502,115276
5149,20274,2016,OH,WARREN,39,165,39165,Methadone,3,1502,115276
5150,20278,2016,OH,WASHINGTON,39,167,39167,Carfentanil,3,580,115276
5151,20280,2016,OH,WAYNE,39,169,39169,Carfentanil,32,847,115276
5152,20281,2016,OH,WAYNE,39,169,39169,U-47700,1,847,115276
5153,20289,2016,OH,WILLIAMS,39,171,39171,Heroin,11,39,115276
5154,20292,2016,OH,WOOD,39,173,39173,Furanyl fentanyl,4,607,115276
5155,20315,2017,OH,ALLEN,39,3,39003,Oxycodone,5,439,119349
5156,20322,2017,OH,ASHLAND,39,5,39005,Codeine,3,990,119349
5157,20323,2017,OH,ASHTABULA,39,7,39007,Hydrocodone,9,919,119349
5158,20324,2017,OH,ASHTABULA,39,7,39007,Tramadol,6,919,119349
5159,20325,2017,OH,ASHTABULA,39,7,39007,U-49900,1,919,119349
5160,20326,2017,OH,ATHENS,39,9,39009,Carfentanil,5,699,119349
5161,20327,2017,OH,ATHENS,39,9,39009,Morphine,6,699,119349
5162,20328,2017,OH,AUGLAIZE,39,11,39011,Cyclopropyl fentanyl,3,247,119349
5163,20329,2017,OH,AUGLAIZE,39,11,39011,Hydrocodone,4,247,119349
5164,20337,2017,OH,BELMONT,39,13,39013,Oxycodone,14,503,119349
5165,20355,2017,OH,BROWN,39,15,39015,Acryl fentanyl,1,305,119349
5166,20356,2017,OH,BROWN,39,15,39015,Carfentanil,2,305,119349
5167,20357,2017,OH,BROWN,39,15,39015,Fentanyl,15,305,119349
5168,20358,2017,OH,BROWN,39,15,39015,Morphine,1,305,119349
5169,20362,2017,OH,BUTLER,39,17,39017,Hydrocodone,37,3162,119349
5170,20363,2017,OH,BUTLER,39,17,39017,Tramadol,10,3162,119349
5171,20370,2017,OH,CARROLL,39,19,39019,Furanyl fentanyl,3,71,119349
5172,20374,2017,OH,CHAMPAIGN,39,21,39021,Cyclopropyl fentanyl,2,212,119349
5173,20375,2017,OH,CHAMPAIGN,39,21,39021,Hydrocodone,5,212,119349
5174,20376,2017,OH,CHAMPAIGN,39,21,39021,Tramadol,3,212,119349
5175,20385,2017,OH,CLARK,39,23,39023,Acetyl fentanyl,7,1154,119349
5176,20386,2017,OH,CLARK,39,23,39023,Fentanyl,141,1154,119349
5177,20387,2017,OH,CLARK,39,23,39023,Hydromorphone,1,1154,119349
5178,20388,2017,OH,CLARK,39,23,39023,Morphine,6,1154,119349
5179,20391,2017,OH,CLERMONT,39,25,39025,Codeine,2,1432,119349
5180,20392,2017,OH,CLERMONT,39,25,39025,Oxymorphone,1,1432,119349
5181,20395,2016,OH,WARREN,39,165,39165,Carfentanil,11,1502,115276
5182,20401,2016,OH,WASHINGTON,39,167,39167,Morphine,2,580,115276
5183,20408,2016,OH,WAYNE,39,169,39169,Buprenorphine,15,847,115276
5184,20409,2016,OH,WAYNE,39,169,39169,Fentanyl,43,847,115276
5185,20410,2016,OH,WAYNE,39,169,39169,Hydrocodone,17,847,115276
5186,20411,2016,OH,WAYNE,39,169,39169,Tramadol,7,847,115276
5187,20416,2016,OH,WILLIAMS,39,171,39171,Oxycodone,1,39,115276
5188,20418,2016,OH,WOOD,39,173,39173,Codeine,8,607,115276
5189,20419,2016,OH,WOOD,39,173,39173,Hydromorphone,3,607,115276
5190,20420,2016,OH,WOOD,39,173,39173,Morphine,3,607,115276
5191,20431,2017,OH,ADAMS,39,1,39001,Methadone,1,268,119349
5192,20432,2017,OH,ADAMS,39,1,39001,U-47700,2,268,119349
5193,20442,2017,OH,ALLEN,39,3,39003,3-Methylfentanyl,12,439,119349
5194,20443,2017,OH,ALLEN,39,3,39003,Acryl fentanyl,4,439,119349
5195,20444,2017,OH,ALLEN,39,3,39003,Cyclopropyl fentanyl,12,439,119349
5196,20445,2017,OH,ALLEN,39,3,39003,Fentanyl,37,439,119349
5197,20451,2017,OH,ASHTABULA,39,7,39007,Acetyl fentanyl,2,919,119349
5198,20452,2017,OH,ASHTABULA,39,7,39007,Fentanyl,186,919,119349
5199,20453,2017,OH,ASHTABULA,39,7,39007,Oxycodone,18,919,119349
5200,20467,2017,OH,BELMONT,39,13,39013,3-Methylfentanyl,7,503,119349
5201,20468,2017,OH,BELMONT,39,13,39013,Hydrocodone,9,503,119349
5202,20469,2017,OH,BELMONT,39,13,39013,Tramadol,1,503,119349
5203,20485,2017,OH,BROWN,39,15,39015,Butyryl fentanyl,1,305,119349
5204,20491,2017,OH,BUTLER,39,17,39017,Carfentanil,158,3162,119349
5205,20492,2017,OH,BUTLER,39,17,39017,Crotonyl fentanyl,4,3162,119349
5206,20502,2017,OH,ADAMS,39,1,39001,Carfentanil,3,268,119349
5207,20515,2017,OH,ASHLAND,39,5,39005,4-Fluoroisobutyryl fentanyl,1,990,119349
5208,20516,2017,OH,ASHLAND,39,5,39005,Cyclopropyl fentanyl,1,990,119349
5209,20517,2017,OH,ASHLAND,39,5,39005,Heroin,122,990,119349
5210,20518,2017,OH,ASHLAND,39,5,39005,Methadone,2,990,119349
5211,20519,2017,OH,ASHLAND,39,5,39005,Methoxyacetyl fentanyl,1,990,119349
5212,20520,2017,OH,ASHTABULA,39,7,39007,Furanyl fentanyl,4,919,119349
5213,20521,2017,OH,ASHTABULA,39,7,39007,Methadone,3,919,119349
5214,20522,2017,OH,ATHENS,39,9,39009,Acryl fentanyl,3,699,119349
5215,20523,2017,OH,ATHENS,39,9,39009,Buprenorphine,33,699,119349
5216,20524,2017,OH,AUGLAIZE,39,11,39011,Codeine,1,247,119349
5217,20525,2017,OH,AUGLAIZE,39,11,39011,Furanyl fentanyl,1,247,119349
5218,20536,2017,OH,BELMONT,39,13,39013,Heroin,71,503,119349
5219,20537,2017,OH,BELMONT,39,13,39013,Methadone,2,503,119349
5220,20554,2017,OH,BROWN,39,15,39015,Buprenorphine,14,305,119349
5221,20555,2017,OH,BROWN,39,15,39015,U-47700,1,305,119349
5222,20561,2017,OH,BUTLER,39,17,39017,Acetyl fentanyl,19,3162,119349
5223,20562,2017,OH,BUTLER,39,17,39017,Benzylfentanyl,10,3162,119349
5224,20563,2017,OH,BUTLER,39,17,39017,Fentanyl,354,3162,119349
5225,20564,2017,OH,BUTLER,39,17,39017,Furanyl fentanyl,33,3162,119349
5226,20565,2017,OH,BUTLER,39,17,39017,Hydromorphone,4,3162,119349
5227,20566,2017,OH,BUTLER,39,17,39017,Methadone,3,3162,119349
5228,20597,2017,OH,BUTLER,39,17,39017,Acryl fentanyl,22,3162,119349
5229,20611,2017,OH,CARROLL,39,19,39019,Buprenorphine,8,71,119349
5230,20612,2017,OH,CARROLL,39,19,39019,Carfentanil,2,71,119349
5231,20618,2017,OH,CHAMPAIGN,39,21,39021,Carfentanil,18,212,119349
5232,20633,2017,OH,CLARK,39,23,39023,Crotonyl fentanyl,1,1154,119349
5233,20634,2017,OH,CLARK,39,23,39023,Cyclopropyl fentanyl,11,1154,119349
5234,20635,2017,OH,CLARK,39,23,39023,Methoxyacetyl fentanyl,5,1154,119349
5235,20636,2017,OH,CLARK,39,23,39023,Oxycodone,68,1154,119349
